#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
693635,accessory,3,1,,1,,1,
693645,accessory,2,1,1,,1,,
693645,accessory,4,1,1,,1,,
693650,accessory,1,1,,,,1,
693650,accessory,2,1,,,,1,
693650,accessory,3,1,,,,1,
693671,accessory,1,1,,1,,,
693671,accessory,3,1,,1,,,
693671,accessory,4,1,,1,,,
693675,accessory,1,1,,1,,,
693675,accessory,3,1,,1,,,
693675,accessory,4,1,,1,,,
693685,accessory,1,1,,1,,,
693685,accessory,3,1,,1,,,
693685,accessory,4,1,,1,,,
693687,accessory,1,1,,,1,1,
693687,accessory,2,1,,,1,1,
693690,accessory,1,1,,,,1,
693690,accessory,2,1,,,,1,
693690,accessory,3,1,,,,1,
693691,core,4,2,1,1,1,,
693696,core,1,2,,1,1,1,
693700,core,4,2,1,1,1,,
693702,accessory,1,1,,1,,1,
693702,accessory,3,1,,1,,1,
693703,accessory,1,1,,1,,1,
693703,accessory,3,1,,1,,1,
693711,accessory,1,1,,1,,1,
693711,accessory,3,1,,1,,1,
693712,accessory,1,1,,,1,1,
693712,accessory,2,1,,,1,1,
693718,accessory,1,1,,1,,1,
693718,accessory,3,1,,1,,1,
693721,core,3,5,2,3,,3,
693722,core,2,2,1,,1,,
693722,core,4,2,1,,1,,
693733,accessory,1,1,,,1,,
693733,accessory,2,1,,,1,,
693733,accessory,4,1,,,1,,
693743,accessory,3,1,1,1,,,
693743,accessory,4,1,1,1,,,
693749,accessory,1,1,,,1,,
693749,accessory,2,1,,,1,,
693749,accessory,4,1,,,1,,
693755,accessory,1,1,,,1,1,
693755,accessory,2,1,,,1,1,
693757,accessory,1,1,,1,1,,
693757,accessory,4,1,,1,1,,
693791,accessory,1,1,,1,1,,
693791,accessory,4,1,,1,1,,
693792,accessory,1,1,,,1,,
693792,accessory,2,1,,,1,,
693792,accessory,4,1,,,1,,
693794,accessory,1,1,,1,1,,
693794,accessory,4,1,,1,1,,
693806,accessory,1,1,,1,,1,
693806,accessory,3,1,,1,,1,
693813,accessory,1,1,,,1,1,
693813,accessory,2,1,,,1,1,
693814,accessory,2,1,1,,1,,
693814,accessory,4,1,1,,1,,
693815,accessory,1,1,,,1,1,
693815,accessory,2,1,,,1,1,
693819,core,4,2,1,1,1,,
693831,accessory,1,1,,,1,1,
693831,accessory,2,1,,,1,1,
693832,accessory,1,1,,1,1,,
693832,accessory,4,1,,1,1,,
693841,core,3,2,1,1,,1,
693853,accessory,1,1,,1,,1,
693853,accessory,3,1,,1,,1,
693863,accessory,4,2,2,1,2,,
693867,accessory,2,1,1,,,,
693867,accessory,3,1,1,,,,
693867,accessory,4,1,1,,,,
693868,accessory,1,1,,1,,1,
693868,accessory,3,1,,1,,1,
693869,accessory,1,1,,,,1,
693869,accessory,2,1,,,,1,
693869,accessory,3,1,,,,1,
693870,accessory,1,1,,,,1,
693870,accessory,2,1,,,,1,
693870,accessory,3,1,,,,1,
693875,accessory,2,3,2,,3,3,
693877,accessory,1,1,,,1,,
693877,accessory,2,1,,,1,,
693877,accessory,4,1,,,1,,
693878,accessory,1,1,,1,,1,
693878,accessory,3,1,,1,,1,
693883,accessory,1,1,,1,,1,
693883,accessory,3,1,,1,,1,
693886,accessory,1,1,,,,1,
693886,accessory,2,1,,,,1,
693886,accessory,3,1,,,,1,
693887,accessory,1,1,,,,1,
693887,accessory,2,1,,,,1,
693887,accessory,3,1,,,,1,
693888,accessory,1,1,,,1,1,
693888,accessory,2,1,,,1,1,
693891,accessory,1,1,,1,1,,
693891,accessory,4,1,,1,1,,
693898,accessory,1,1,,1,,1,
693898,accessory,3,1,,1,,1,
693903,core,2,2,1,,1,1,
693906,accessory,1,1,,,1,,
693906,accessory,2,1,,,1,,
693906,accessory,4,1,,,1,,
693909,accessory,1,1,,1,1,,
693909,accessory,4,1,,1,1,,
693914,accessory,1,1,,1,,1,
693914,accessory,3,1,,1,,1,
693915,accessory,2,1,1,,1,,
693915,accessory,4,1,1,,1,,
693919,accessory,1,1,,1,,,
693919,accessory,3,1,,1,,,
693919,accessory,4,1,,1,,,
693922,core,1,2,,1,,1,
693922,core,3,2,,1,,1,
693923,accessory,1,1,,1,,1,
693923,accessory,3,1,,1,,1,
693929,accessory,2,1,1,,1,,
693929,accessory,4,1,1,,1,,
693932,accessory,2,1,1,,1,,
693932,accessory,4,1,1,,1,,
693937,core,4,2,1,1,1,,
693940,accessory,1,1,,,1,,
693940,accessory,2,1,,,1,,
693940,accessory,4,1,,,1,,
693941,accessory,1,1,,,1,1,
693941,accessory,2,1,,,1,1,
693942,core,4,2,1,1,1,,
693943,core,2,2,1,,1,1,
693944,accessory,1,1,,,1,,
693944,accessory,2,1,,,1,,
693944,accessory,4,1,,,1,,
693946,accessory,1,1,,1,1,,
693946,accessory,4,1,,1,1,,
693948,accessory,1,1,,,1,1,
693948,accessory,2,1,,,1,1,
693951,core,1,2,,1,1,,
693951,core,4,2,,1,1,,
693969,core,2,2,1,,1,1,
693970,accessory,1,1,,1,,1,
693970,accessory,3,1,,1,,1,
693974,accessory,1,1,,1,,1,
693974,accessory,3,1,,1,,1,
693976,accessory,1,1,,1,,1,
693976,accessory,3,1,,1,,1,
693979,accessory,1,1,,1,1,,
693979,accessory,4,1,,1,1,,
693982,core,1,2,,1,,1,
693982,core,3,2,,1,,1,
693983,accessory,3,2,1,2,,2,
693986,accessory,1,1,,,,1,
693986,accessory,2,1,,,,1,
693986,accessory,3,1,,,,1,
693992,accessory,1,1,,1,,1,
693992,accessory,3,1,,1,,1,
693999,core,1,3,,1,,1,
693999,core,3,3,,1,,1,
694001,core,2,3,1,,2,2,
694003,accessory,1,1,,,,1,
694003,accessory,2,1,,,,1,
694003,accessory,3,1,,,,1,
694005,accessory,1,1,,,,1,
694005,accessory,2,1,,,,1,
694005,accessory,3,1,,,,1,
694006,accessory,1,1,,1,1,,
694006,accessory,4,1,,1,1,,
694015,accessory,1,1,,1,,1,
694015,accessory,3,1,,1,,1,
694016,accessory,1,1,,,,1,
694016,accessory,2,1,,,,1,
694016,accessory,3,1,,,,1,
694017,accessory,1,1,,1,,,
694017,accessory,3,1,,1,,,
694017,accessory,4,1,,1,,,
694019,accessory,3,2,1,2,,1,
694022,accessory,1,1,,1,,,
694022,accessory,3,1,,1,,,
694022,accessory,4,1,,1,,,
694023,accessory,1,1,,,,1,
694023,accessory,2,1,,,,1,
694023,accessory,3,1,,,,1,
694024,accessory,1,1,,,1,,
694024,accessory,2,1,,,1,,
694024,accessory,4,1,,,1,,
694029,accessory,1,1,,,1,,
694029,accessory,2,1,,,1,,
694029,accessory,4,1,,,1,,
694031,accessory,1,1,,,,1,
694031,accessory,2,1,,,,1,
694031,accessory,3,1,,,,1,
694037,accessory,1,1,,,,1,
694037,accessory,2,1,,,,1,
694037,accessory,3,1,,,,1,
694038,accessory,1,1,,1,,,
694038,accessory,3,1,,1,,,
694038,accessory,4,1,,1,,,
694039,accessory,1,1,,1,,,
694039,accessory,3,1,,1,,,
694039,accessory,4,1,,1,,,
694042,core,2,2,1,,1,1,
694044,accessory,1,1,,1,1,,
694044,accessory,4,1,,1,1,,
694046,accessory,1,1,,1,1,,
694046,accessory,4,1,,1,1,,
694048,accessory,1,1,,1,1,,
694048,accessory,4,1,,1,1,,
694052,core,4,2,1,1,1,,
694053,accessory,1,1,,,,1,
694053,accessory,2,1,,,,1,
694053,accessory,3,1,,,,1,
694054,accessory,1,1,,,,1,
694054,accessory,2,1,,,,1,
694054,accessory,3,1,,,,1,
694055,core,4,2,1,1,1,,
694057,accessory,2,1,1,,,,
694057,accessory,3,1,1,,,,
694057,accessory,4,1,1,,,,
694062,accessory,1,1,,1,,1,
694062,accessory,3,1,,1,,1,
694066,accessory,2,1,1,,1,,
694066,accessory,4,1,1,,1,,
694086,accessory,1,1,,1,1,,
694086,accessory,4,1,,1,1,,
694098,accessory,1,1,,,1,1,
694098,accessory,2,1,,,1,1,
694100,accessory,1,1,,,1,,
694100,accessory,2,1,,,1,,
694100,accessory,4,1,,,1,,
694101,accessory,1,1,,,1,,
694101,accessory,2,1,,,1,,
694101,accessory,4,1,,,1,,
694103,accessory,1,1,,,1,,
694103,accessory,2,1,,,1,,
694103,accessory,4,1,,,1,,
694104,accessory,1,1,,,1,,
694104,accessory,2,1,,,1,,
694104,accessory,4,1,,,1,,
694128,accessory,1,1,,,1,,
694128,accessory,2,1,,,1,,
694128,accessory,4,1,,,1,,
694130,accessory,1,1,,,1,,
694130,accessory,2,1,,,1,,
694130,accessory,4,1,,,1,,
694131,accessory,1,1,,1,1,,
694131,accessory,4,1,,1,1,,
694136,accessory,1,1,,,1,,
694136,accessory,2,1,,,1,,
694136,accessory,4,1,,,1,,
694137,accessory,2,1,1,,,,
694137,accessory,3,1,1,,,,
694137,accessory,4,1,1,,,,
694141,accessory,1,1,,1,,1,
694141,accessory,3,1,,1,,1,
694149,accessory,1,1,,1,,,
694149,accessory,3,1,,1,,,
694149,accessory,4,1,,1,,,
694152,accessory,1,1,,1,1,,
694152,accessory,4,1,,1,1,,
694160,accessory,1,1,,1,1,,
694160,accessory,4,1,,1,1,,
694162,accessory,1,1,,1,,1,
694162,accessory,3,1,,1,,1,
694171,core,2,2,1,,,,
694171,core,3,2,1,,,,
694171,core,4,2,1,,,,
694174,accessory,1,1,,1,1,,
694174,accessory,4,1,,1,1,,
694177,accessory,1,1,,1,,,
694177,accessory,3,1,,1,,,
694177,accessory,4,1,,1,,,
694179,accessory,1,1,,,1,,
694179,accessory,2,1,,,1,,
694179,accessory,4,1,,,1,,
694180,accessory,1,1,,,1,,
694180,accessory,2,1,,,1,,
694180,accessory,4,1,,,1,,
694184,accessory,2,2,1,,2,1,
694185,accessory,1,1,,,1,,
694185,accessory,2,1,,,1,,
694185,accessory,4,1,,,1,,
694188,core,2,3,1,,,,
694188,core,3,3,1,,,,
694188,core,4,3,1,,,,
694197,accessory,1,1,,,,1,
694197,accessory,2,1,,,,1,
694197,accessory,3,1,,,,1,
694206,accessory,1,1,,1,,1,
694206,accessory,3,1,,1,,1,
694213,accessory,1,1,,,1,,
694213,accessory,2,1,,,1,,
694213,accessory,4,1,,,1,,
694218,accessory,1,1,,,1,,
694218,accessory,2,1,,,1,,
694218,accessory,4,1,,,1,,
694220,accessory,1,1,,1,1,,
694220,accessory,4,1,,1,1,,
694221,accessory,1,1,,1,,,
694221,accessory,3,1,,1,,,
694221,accessory,4,1,,1,,,
694222,accessory,1,1,,,1,,
694222,accessory,2,1,,,1,,
694222,accessory,4,1,,,1,,
694230,accessory,1,1,,1,1,,
694230,accessory,4,1,,1,1,,
694232,accessory,1,1,,,,1,
694232,accessory,2,1,,,,1,
694232,accessory,3,1,,,,1,
694247,accessory,1,1,,1,,1,
694247,accessory,3,1,,1,,1,
694248,accessory,1,1,,1,,1,
694248,accessory,3,1,,1,,1,
694259,accessory,2,2,1,,2,1,
694261,core,4,2,1,1,1,,
694270,accessory,1,1,,1,,1,
694270,accessory,3,1,,1,,1,
694272,accessory,1,1,,1,,,
694272,accessory,3,1,,1,,,
694272,accessory,4,1,,1,,,
694278,accessory,1,1,,1,,1,
694278,accessory,3,1,,1,,1,
694280,accessory,1,1,,,1,,
694280,accessory,2,1,,,1,,
694280,accessory,4,1,,,1,,
694293,accessory,1,1,,1,,,
694293,accessory,3,1,,1,,,
694293,accessory,4,1,,1,,,
694294,accessory,1,1,,,,1,
694294,accessory,2,1,,,,1,
694294,accessory,3,1,,,,1,
694297,accessory,1,1,,,,1,
694297,accessory,2,1,,,,1,
694297,accessory,3,1,,,,1,
694299,accessory,1,1,,1,,,
694299,accessory,3,1,,1,,,
694299,accessory,4,1,,1,,,
694302,accessory,1,1,,,,1,
694302,accessory,2,1,,,,1,
694302,accessory,3,1,,,,1,
694303,accessory,1,1,,,1,,
694303,accessory,2,1,,,1,,
694303,accessory,4,1,,,1,,
694304,accessory,1,1,,1,,,
694304,accessory,3,1,,1,,,
694304,accessory,4,1,,1,,,
694305,accessory,1,1,,1,,,
694305,accessory,3,1,,1,,,
694305,accessory,4,1,,1,,,
694308,accessory,1,1,,1,1,,
694308,accessory,4,1,,1,1,,
694318,accessory,2,2,1,,2,,
694318,accessory,4,2,1,,2,,
694319,accessory,2,1,1,,,,
694319,accessory,3,1,1,,,,
694319,accessory,4,1,1,,,,
694320,accessory,1,1,,,1,,
694320,accessory,2,1,,,1,,
694320,accessory,4,1,,,1,,
694322,accessory,1,1,,1,,,
694322,accessory,3,1,,1,,,
694322,accessory,4,1,,1,,,
694323,accessory,1,1,,1,,1,
694323,accessory,3,1,,1,,1,
694327,accessory,1,1,,1,,1,
694327,accessory,3,1,,1,,1,
694329,accessory,1,1,,,1,,
694329,accessory,2,1,,,1,,
694329,accessory,4,1,,,1,,
694330,accessory,1,1,,,1,,
694330,accessory,2,1,,,1,,
694330,accessory,4,1,,,1,,
694340,accessory,1,1,,1,1,,
694340,accessory,4,1,,1,1,,
694341,accessory,1,1,,1,,,
694341,accessory,3,1,,1,,,
694341,accessory,4,1,,1,,,
694343,accessory,1,1,,,1,,
694343,accessory,2,1,,,1,,
694343,accessory,4,1,,,1,,
694351,accessory,1,1,,,1,,
694351,accessory,2,1,,,1,,
694351,accessory,4,1,,,1,,
694353,core,3,2,1,1,,1,
694359,accessory,1,1,,,1,,
694359,accessory,2,1,,,1,,
694359,accessory,4,1,,,1,,
694366,accessory,1,1,,1,,,
694366,accessory,3,1,,1,,,
694366,accessory,4,1,,1,,,
694375,accessory,1,1,,1,1,,
694375,accessory,4,1,,1,1,,
694379,accessory,1,1,,,,1,
694379,accessory,2,1,,,,1,
694379,accessory,3,1,,,,1,
694389,accessory,1,1,,,1,1,
694389,accessory,2,1,,,1,1,
694414,accessory,1,1,,1,,1,
694414,accessory,3,1,,1,,1,
694422,accessory,3,3,2,3,,3,
694423,core,2,4,3,,3,2,
694424,accessory,1,1,,1,,,
694424,accessory,3,1,,1,,,
694424,accessory,4,1,,1,,,
694430,accessory,1,1,,,1,,
694430,accessory,2,1,,,1,,
694430,accessory,4,1,,,1,,
694440,accessory,1,1,,1,,1,
694440,accessory,3,1,,1,,1,
694443,core,3,2,1,1,,1,
694445,accessory,1,1,,1,1,,
694445,accessory,4,1,,1,1,,
694454,accessory,1,1,,1,,1,
694454,accessory,3,1,,1,,1,
694467,accessory,1,1,,,1,,
694467,accessory,2,1,,,1,,
694467,accessory,4,1,,,1,,
694473,accessory,1,1,,,,1,
694473,accessory,2,1,,,,1,
694473,accessory,3,1,,,,1,
694480,accessory,1,1,,1,,1,
694480,accessory,3,1,,1,,1,
694485,core,4,3,1,1,2,,
694486,accessory,2,1,1,,,1,
694486,accessory,3,1,1,,,1,
694488,accessory,1,1,,,1,1,
694488,accessory,2,1,,,1,1,
694493,accessory,1,1,,,1,1,
694493,accessory,2,1,,,1,1,
694499,accessory,1,1,,,1,,
694499,accessory,2,1,,,1,,
694499,accessory,4,1,,,1,,
694504,accessory,1,1,,1,1,,
694504,accessory,4,1,,1,1,,
694510,accessory,1,1,,1,,,
694510,accessory,3,1,,1,,,
694510,accessory,4,1,,1,,,
694516,accessory,1,1,,1,,1,
694516,accessory,3,1,,1,,1,
694518,accessory,1,1,,,1,,
694518,accessory,2,1,,,1,,
694518,accessory,4,1,,,1,,
694523,accessory,1,1,,1,1,,
694523,accessory,4,1,,1,1,,
694524,accessory,1,1,,1,,,
694524,accessory,3,1,,1,,,
694524,accessory,4,1,,1,,,
694525,accessory,2,1,1,,,1,
694525,accessory,3,1,1,,,1,
694556,accessory,1,1,,1,,,
694556,accessory,3,1,,1,,,
694556,accessory,4,1,,1,,,
694568,accessory,1,1,,1,,,
694568,accessory,3,1,,1,,,
694568,accessory,4,1,,1,,,
694571,accessory,1,1,,1,,,
694571,accessory,3,1,,1,,,
694571,accessory,4,1,,1,,,
694572,accessory,1,1,,1,,1,
694572,accessory,3,1,,1,,1,
694573,accessory,1,1,,,1,,
694573,accessory,2,1,,,1,,
694573,accessory,4,1,,,1,,
694574,accessory,1,1,,,,1,
694574,accessory,2,1,,,,1,
694574,accessory,3,1,,,,1,
694580,accessory,1,1,,,,1,
694580,accessory,2,1,,,,1,
694580,accessory,3,1,,,,1,
694589,accessory,1,1,,,1,,
694589,accessory,2,1,,,1,,
694589,accessory,4,1,,,1,,
694590,core,1,2,,1,1,1,
694591,accessory,2,1,1,,,1,
694591,accessory,3,1,1,,,1,
694592,accessory,1,1,,1,1,,
694592,accessory,4,1,,1,1,,
694599,accessory,1,1,,,,1,
694599,accessory,2,1,,,,1,
694599,accessory,3,1,,,,1,
694605,accessory,1,1,,1,,1,
694605,accessory,3,1,,1,,1,
694612,accessory,1,1,,,1,,
694612,accessory,2,1,,,1,,
694612,accessory,4,1,,,1,,
694613,accessory,2,1,1,,,1,
694613,accessory,3,1,1,,,1,
694614,accessory,1,1,,1,1,,
694614,accessory,4,1,,1,1,,
694626,core,1,2,,1,,1,
694626,core,3,2,,1,,1,
694628,accessory,1,1,,1,,1,
694628,accessory,3,1,,1,,1,
694632,accessory,1,1,,1,,1,
694632,accessory,3,1,,1,,1,
694635,accessory,1,1,,1,,1,
694635,accessory,3,1,,1,,1,
694642,core,4,2,1,1,1,,
694645,accessory,1,1,,,,1,
694645,accessory,2,1,,,,1,
694645,accessory,3,1,,,,1,
694649,accessory,1,1,,,,1,
694649,accessory,2,1,,,,1,
694649,accessory,3,1,,,,1,
694660,accessory,1,1,,1,,1,
694660,accessory,3,1,,1,,1,
694664,accessory,1,1,,,1,,
694664,accessory,2,1,,,1,,
694664,accessory,4,1,,,1,,
694669,accessory,1,1,,,1,,
694669,accessory,2,1,,,1,,
694669,accessory,4,1,,,1,,
694670,accessory,1,1,,1,,1,
694670,accessory,3,1,,1,,1,
694679,accessory,1,1,,1,,1,
694679,accessory,3,1,,1,,1,
694680,accessory,1,1,,,1,1,
694680,accessory,2,1,,,1,1,
694684,accessory,2,2,1,,2,,
694684,accessory,4,2,1,,2,,
694686,accessory,1,1,,,1,,
694686,accessory,2,1,,,1,,
694686,accessory,4,1,,,1,,
694689,accessory,1,1,,1,,,
694689,accessory,3,1,,1,,,
694689,accessory,4,1,,1,,,
694692,accessory,2,1,1,,,,
694692,accessory,3,1,1,,,,
694692,accessory,4,1,1,,,,
694694,core,2,2,1,,1,1,
694704,core,3,3,2,2,,2,
694705,accessory,1,1,,,1,1,
694705,accessory,2,1,,,1,1,
694708,accessory,1,3,,2,3,3,
694712,accessory,1,1,,,,1,
694712,accessory,2,1,,,,1,
694712,accessory,3,1,,,,1,
694718,accessory,1,1,,1,,1,
694718,accessory,3,1,,1,,1,
694731,accessory,1,1,,,1,,
694731,accessory,2,1,,,1,,
694731,accessory,4,1,,,1,,
694732,accessory,1,1,,1,,1,
694732,accessory,3,1,,1,,1,
694738,accessory,1,1,,1,,,
694738,accessory,3,1,,1,,,
694738,accessory,4,1,,1,,,
694740,accessory,2,2,2,,1,,
694740,accessory,4,2,2,,1,,
694747,accessory,1,1,,1,1,,
694747,accessory,4,1,,1,1,,
694749,core,2,2,1,,1,1,
694751,accessory,1,1,,1,1,,
694751,accessory,4,1,,1,1,,
694754,accessory,1,1,,1,,,
694754,accessory,3,1,,1,,,
694754,accessory,4,1,,1,,,
694755,accessory,1,1,,,1,1,
694755,accessory,2,1,,,1,1,
694758,accessory,1,1,,,,1,
694758,accessory,2,1,,,,1,
694758,accessory,3,1,,,,1,
694759,core,4,2,1,1,1,,
694774,accessory,1,1,,,1,,
694774,accessory,2,1,,,1,,
694774,accessory,4,1,,,1,,
694778,accessory,1,1,,,,1,
694778,accessory,2,1,,,,1,
694778,accessory,3,1,,,,1,
694780,accessory,1,1,,1,,,
694780,accessory,3,1,,1,,,
694780,accessory,4,1,,1,,,
694787,accessory,2,1,1,,,,
694787,accessory,3,1,1,,,,
694787,accessory,4,1,1,,,,
694788,accessory,1,1,,1,,1,
694788,accessory,3,1,,1,,1,
694789,accessory,2,1,1,,1,,
694789,accessory,4,1,1,,1,,
694825,core,2,2,1,,1,1,
694827,accessory,2,2,1,,2,1,
694832,accessory,1,2,,1,2,2,
694837,accessory,1,1,,,1,,
694837,accessory,2,1,,,1,,
694837,accessory,4,1,,,1,,
694875,accessory,1,1,,,1,,
694875,accessory,2,1,,,1,,
694875,accessory,4,1,,,1,,
694876,accessory,1,1,,1,,1,
694876,accessory,3,1,,1,,1,
694877,accessory,1,1,,1,1,,
694877,accessory,4,1,,1,1,,
694880,accessory,1,1,,1,,,
694880,accessory,3,1,,1,,,
694880,accessory,4,1,,1,,,
694889,accessory,1,1,,1,,1,
694889,accessory,3,1,,1,,1,
694893,accessory,1,1,,1,,,
694893,accessory,3,1,,1,,,
694893,accessory,4,1,,1,,,
694898,core,3,2,1,1,,1,
694899,accessory,1,1,,,1,,
694899,accessory,2,1,,,1,,
694899,accessory,4,1,,,1,,
694901,core,4,2,1,1,1,,
694904,accessory,1,1,,1,,,
694904,accessory,3,1,,1,,,
694904,accessory,4,1,,1,,,
694908,accessory,1,1,,,1,,
694908,accessory,2,1,,,1,,
694908,accessory,4,1,,,1,,
694910,accessory,1,1,,,1,,
694910,accessory,2,1,,,1,,
694910,accessory,4,1,,,1,,
694918,accessory,1,1,,,1,,
694918,accessory,2,1,,,1,,
694918,accessory,4,1,,,1,,
694933,accessory,1,1,,1,,,
694933,accessory,3,1,,1,,,
694933,accessory,4,1,,1,,,
694935,accessory,1,1,,,,1,
694935,accessory,2,1,,,,1,
694935,accessory,3,1,,,,1,
694943,accessory,1,1,,,,1,
694943,accessory,2,1,,,,1,
694943,accessory,3,1,,,,1,
694951,accessory,1,1,,,,1,
694951,accessory,2,1,,,,1,
694951,accessory,3,1,,,,1,
694965,accessory,1,1,,,1,1,
694965,accessory,2,1,,,1,1,
694985,core,4,2,1,1,1,,
694997,accessory,1,1,,,,1,
694997,accessory,2,1,,,,1,
694997,accessory,3,1,,,,1,
694999,accessory,1,1,,,1,1,
694999,accessory,2,1,,,1,1,
695009,accessory,2,1,1,,,,
695009,accessory,3,1,1,,,,
695009,accessory,4,1,1,,,,
695016,accessory,3,3,2,3,,3,
695017,accessory,1,1,,1,,,
695017,accessory,3,1,,1,,,
695017,accessory,4,1,,1,,,
695044,accessory,1,1,,,1,,
695044,accessory,2,1,,,1,,
695044,accessory,4,1,,,1,,
695050,core,1,2,,1,1,1,
695056,accessory,1,1,,1,,,
695056,accessory,3,1,,1,,,
695056,accessory,4,1,,1,,,
695059,accessory,1,1,,,1,1,
695059,accessory,2,1,,,1,1,
695061,accessory,1,1,,,1,,
695061,accessory,2,1,,,1,,
695061,accessory,4,1,,,1,,
695064,accessory,1,1,,,,1,
695064,accessory,2,1,,,,1,
695064,accessory,3,1,,,,1,
695065,core,3,2,1,1,,,
695065,core,4,2,1,1,,,
695067,accessory,1,1,,,,1,
695067,accessory,2,1,,,,1,
695067,accessory,3,1,,,,1,
695075,accessory,1,1,,1,,,
695075,accessory,3,1,,1,,,
695075,accessory,4,1,,1,,,
695082,accessory,1,1,,1,,,
695082,accessory,3,1,,1,,,
695082,accessory,4,1,,1,,,
695083,accessory,1,1,,1,,1,
695083,accessory,3,1,,1,,1,
695086,core,1,2,,,1,,
695086,core,2,2,,,1,,
695086,core,4,2,,,1,,
695091,accessory,1,1,,,,1,
695091,accessory,2,1,,,,1,
695091,accessory,3,1,,,,1,
695093,accessory,1,1,,1,,,
695093,accessory,3,1,,1,,,
695093,accessory,4,1,,1,,,
695094,accessory,1,1,,1,1,,
695094,accessory,4,1,,1,1,,
695101,accessory,1,1,,,1,1,
695101,accessory,2,1,,,1,1,
695102,accessory,2,1,1,,1,,
695102,accessory,4,1,1,,1,,
695104,accessory,1,1,,1,,1,
695104,accessory,3,1,,1,,1,
695105,accessory,1,1,,1,,1,
695105,accessory,3,1,,1,,1,
695107,accessory,2,2,1,,2,1,
695113,accessory,1,2,,1,1,2,
695115,accessory,1,1,,,,1,
695115,accessory,2,1,,,,1,
695115,accessory,3,1,,,,1,
695123,accessory,1,1,,,1,1,
695123,accessory,2,1,,,1,1,
695141,core,1,2,,1,,1,
695141,core,3,2,,1,,1,
695143,accessory,2,2,1,,2,2,
695151,accessory,1,1,,1,1,,
695151,accessory,4,1,,1,1,,
695154,core,1,2,,,1,,
695154,core,2,2,,,1,,
695154,core,4,2,,,1,,
695162,accessory,1,1,,,,1,
695162,accessory,2,1,,,,1,
695162,accessory,3,1,,,,1,
695165,accessory,1,1,,,,1,
695165,accessory,2,1,,,,1,
695165,accessory,3,1,,,,1,
695171,accessory,4,2,2,2,1,,
695176,core,1,2,,1,1,1,
695177,accessory,1,1,,1,,1,
695177,accessory,3,1,,1,,1,
695178,accessory,3,4,4,4,,3,
695179,accessory,4,2,1,2,1,,
695180,core,2,2,1,,1,1,
695187,accessory,1,1,,,1,,
695187,accessory,2,1,,,1,,
695187,accessory,4,1,,,1,,
695198,accessory,1,1,,,1,,
695198,accessory,2,1,,,1,,
695198,accessory,4,1,,,1,,
695199,accessory,1,1,,1,,1,
695199,accessory,3,1,,1,,1,
695202,core,1,2,,1,,1,
695202,core,3,2,,1,,1,
695213,accessory,1,1,,1,1,,
695213,accessory,4,1,,1,1,,
695242,core,4,2,1,1,1,,
695243,core,1,2,,1,1,1,
695244,core,4,2,1,1,1,,
695257,accessory,1,1,,1,,,
695257,accessory,3,1,,1,,,
695257,accessory,4,1,,1,,,
695260,accessory,1,1,,1,,1,
695260,accessory,3,1,,1,,1,
695262,accessory,1,1,,1,,1,
695262,accessory,3,1,,1,,1,
695271,accessory,1,1,,1,1,,
695271,accessory,4,1,,1,1,,
695274,accessory,2,1,1,,1,,
695274,accessory,4,1,1,,1,,
695280,accessory,1,1,,1,,1,
695280,accessory,3,1,,1,,1,
695281,accessory,2,1,1,,1,,
695281,accessory,4,1,1,,1,,
695284,accessory,1,1,,1,,,
695284,accessory,3,1,,1,,,
695284,accessory,4,1,,1,,,
695292,accessory,1,1,,1,,1,
695292,accessory,3,1,,1,,1,
695296,accessory,1,1,,,1,,
695296,accessory,2,1,,,1,,
695296,accessory,4,1,,,1,,
695301,core,1,2,,1,1,1,
695302,accessory,2,1,1,,,,
695302,accessory,3,1,1,,,,
695302,accessory,4,1,1,,,,
695319,accessory,1,1,,,1,,
695319,accessory,2,1,,,1,,
695319,accessory,4,1,,,1,,
695323,accessory,1,1,,1,,1,
695323,accessory,3,1,,1,,1,
695328,accessory,1,1,,,,1,
695328,accessory,2,1,,,,1,
695328,accessory,3,1,,,,1,
695329,accessory,1,1,,1,1,,
695329,accessory,4,1,,1,1,,
695337,accessory,1,1,,,1,1,
695337,accessory,2,1,,,1,1,
695359,core,2,2,1,,1,1,
695369,accessory,1,1,,1,,1,
695369,accessory,3,1,,1,,1,
695371,accessory,1,1,,,1,1,
695371,accessory,2,1,,,1,1,
695375,accessory,1,1,,,1,,
695375,accessory,2,1,,,1,,
695375,accessory,4,1,,,1,,
695376,accessory,1,1,,1,,,
695376,accessory,3,1,,1,,,
695376,accessory,4,1,,1,,,
695381,accessory,1,1,,,1,1,
695381,accessory,2,1,,,1,1,
695382,accessory,1,1,,,1,,
695382,accessory,2,1,,,1,,
695382,accessory,4,1,,,1,,
695384,accessory,1,1,,1,,,
695384,accessory,3,1,,1,,,
695384,accessory,4,1,,1,,,
695385,accessory,1,1,,,1,,
695385,accessory,2,1,,,1,,
695385,accessory,4,1,,,1,,
695386,accessory,1,1,,1,1,,
695386,accessory,4,1,,1,1,,
695387,accessory,1,1,,1,,,
695387,accessory,3,1,,1,,,
695387,accessory,4,1,,1,,,
695390,core,4,2,1,1,1,,
695391,accessory,1,1,,1,,1,
695391,accessory,3,1,,1,,1,
